Nome_Completo,Valor_Total_Declarado
JONAS PALHETA DOS SANTOS,11582.349999999999
JOSE ORLANDO PAULINO DE SOUSA,11560.98
ELIELTON REGO LIRA,11515.64
PATRICIA SOUZA DE MOURA,11500.0
ANA LUCIA DO ROSARIO FERREIRA,11500.0
DAYSE DO SOCORRO GOUVEIA LOUREIRO,11486.45
ANTONIO DA SILVA REGO,11480.4
ECI DE ARAUJO PIMENTEL,11460.0
ANTONIO DIAS DE MORAIS,11444.0
MARIA MADALENA GOMES COSTA,11409.08
GISELA BRINGMANN,11401.8
JOAQUIM ARISTIDES ARAUJO CAMPOS,11400.0
ADRIANA GOMES DA SILVA,11393.06
MARIA GRACIETE GOMES,11366.64
DEIVID SOUSA JARDIM,11360.000000000002
FRANKLIN TAVERNARD SALES COSTA,11300.9
ELIAS PAES BARRETO,11300.0
MARCIA COSTA DE OLIVEIRA,11298.6
ULISSES PEREIRA DOS SANTOS,11298.0
FRANCISCO DE SOUSA BARROS,11293.9
RUFINO CORREA LEÃO NETO,11290.0
WILKERSON SANTOS DA SILVA SARGES,11280.1
GEORDAN ANTUNES FONTENELLE RODRIGUES,11246.25
TEREZINHA DE JESUS GONÇALVES DOS SANTOS,11228.0
WELLITON FERREIRA ORBANO,11208.8
SOLANGE PEREIRA CAMPOS,11198.0
ZELMA ZEVONI PEREIRA ABNADER,11197.0
EVANDRO ALVES DOURADO,11193.0
CIRO DE SOUZA BRITO,11153.2
UBIRANOR SANTOS DE OLIVEIRA,11145.35
ELIZABETH NON SURUGHAN CARDOSO DOS SANTOS,11140.0
SILVIA ELENA ALVES DE SOUSA,11098.6
MARIA DO ESPIRITO SANTO VIEIRA CRUZ,11074.6
RONIVALDO PEREIRA DE ABREU,11069.529999999999
MIQUEIAS JOVIANO DOS SANTOS LIMA,11034.270000000006
JANAINA MEDINA PEREIRA,11033.6
HELLEN DA SILVA SOUSA,11019.7
GENICE SILVA ALMEIDA,11000.0
RUI NAZARENO SILVEIRA REIS,11000.0
JOSE BORGES DA SILVA JUNIOR,11000.0
LUIZ BENEDITO DOS SANTOS GOMES,11000.0
CARLOS JOSÉ SANTOS BARBOSA,10993.85
NEY GILBERTO PENA PANTOJA,10992.85
CARLOS FRANCISCO RODRIGUES BATISTA,10990.0
FRANCISCO CARREIRO VARAO,10990.0
WHANDEILON DE CARVALHO SANTOS,10964.8
NILTON PAES CARDOSO,10950.78
FRANCISCO MAGALHÃES,10950.0
MARCO ANTONIO ABIFAIÇAL DE FIGUEIREDO,10950.0
LAURIVAL MAGNO CUNHA JUNIOR,10920.0
JESANIAS DA SILVA PESSOA,10918.099999999999
ANDRA CORREA DE MIRANDA,10910.45
JUAREZ ALMEIDA PANTOJA,10894.27
JOSE MARIA MARTINS DA SILVA,10894.27
DENIZE GIZELDA ARAUJO XAVIER,10863.900000000003
AMARILDO RODRIGUES DE MATOS,10860.449999999997
EMERSON JOÃO NEGRÃO RODRIGUES,10849.69
FREDISON LEÃO DE FARIAS,10844.27
MARLEIDE FREIRE DE OLIVEIRA,10826.6
ERIKA CRISTINA ALVES DE JESUS,10821.03
KATIANE SARRAF DAIBES MARQUES,10818.150000000005
MARCIA DE SOUZA ARAUJO,10813.95
MAURO CESAR LIMA PADILHA,10801.0
JOSE MARIA ALVES DA SILVA,10775.91
RAIMUNDO DA CONCEIÇÃO NAHUM,10765.5
ELIAS MORAIS CATIVO,10747.75
JOSE CARLOS NOGUEIRA DE ARAUJO FILHO,10726.5
JOSE BELLONI NUNES,10721.160000000002
IAN TEIXEIRA TEMBRA,10679.099999999999
IVAN TAVARES DA SILVA,10654.269999999999
ARNALDO ROLDAO SILVA SERENI,10638.0
RILDO ALLAN MAGNO GONÇALVES,10617.15
LEODATO DA CONCEIÇÃO MARQUES,10590.0
PEDRO AFONSO KEHRLE RIBEIRO LOPES,10547.0
IVONE CLEIA FARIAS PEREIRA,10537.2
JOSENILSON GOMES DA SILVA AMARAL,10500.000000000002
JOAO ROBERTO MENDES,10500.0
MIRNA CIRTE ZAPELLON,10500.0
SILVANA DE SOUSA BARROS,10475.0
KATIUSCIA DE SOUZA SANTOS,10464.900000000001
ANTONIO FERNANDO COSTA DE MEDEIROS,10449.35
ANTONIO LUIZ MOREIRA DOS SANTOS,10444.0
DENYS LUCIO MARQUES DE SOUZA,10438.0
ANTÔNIO SILVA MATOS,10434.779999999999
MARIA DE JESUS SANTOS DA SILVA,10433.3
ALEXANDRE CESAR SANTOS GOMES,10422.16
LOURIVALDO DOS SANTOS OLIVEIRA,10417.45
OZIEL BISPO DA SILVA,10416.0
ELENA DO SOCORRO DOS NASCIMENTO LIMA,10400.0
LUCIA HELENA DE SOUZA FERREIRA,10400.0
EDILENA RODRIGUES SANTOS,10396.8
MARIA DE JESUS PEREIRA DE SOUSA,10372.0
RAIMUNDO RIBEIRO DA SILVA,10353.19
FABIANO BENIGNO DE CARVALHO,10346.8
THIAGO MACIEL NEVES,10339.279999999999
ROSICLEIDE DE OLIVEIRA MORAES,10310.439999999999
LÁZARO COIMBRA BASTOS,10302.5
CLAUDIA MARIA GOMES CHINI,10295.01
ANTONIO DIAS FILHO,10291.299999999996
DILEAN LAVEZZO BARBOSA,10284.9
RAFAEL COMIN DA SILVA,10282.3
DIONES GOMES DIAS,10281.0
MARIA DE NAZARÉ PEREIRA DE OLIVEIRA DA COSTA,10250.0
HERLEM DO SOCORRO BARRA FARIAS,10250.0
JEFFERSON CAMPOS DANTAS,10218.0
HELIO ROSARIO DE CARVALHO,10200.0
JOSÉ CARLOS SILVA DE SOUZA,10200.0
EDUARDO ARRAES DE SOUSA,10200.0
JOSE ALMEIDA ARAUJO,10159.8
DARLAN PROTAZIO LAGO,10146.0
JUVENILSON DINIZ ALMEIDA,10145.910000000002
JOÃO COSTA BARROS,10140.34
MARCIONE ROCHA RIBEIRO,10133.01
LUIVAN MATOS CARVALHO,10130.0
MICHELE SOBRINHO BARBOSA,10125.5
GILMA SOARES DA COSTA,10123.2
JOSE BETO SANTOS BRITO,10120.07
MARCIO ROBERTO CARNEIRO,10120.0
FERNANDA REIS DA SILVA,10114.45
RONALDO ALVES ARAUJO,10099.599999999999
JAUREZ ROMUALDO DA SILVA,10090.850000000002
DINAMAR DOS SANTOS CANTANHEDE,10060.529999999999
ANTONIO MANOEL DO NASCIMENTO,10049.599999999999
ELENICE SYDNEIA COSTA D OLIVEIRA,10044.050000000007
JOSE LEONALDO RODRIGUES DE SOUZA,10041.8
ROMANO FERREIRA DA SILVA,10040.0
DIEGO ALMEIDA DE SOUSA,10032.24
MATEUS PEREIRA XAVIER,10023.0
ROBERTO DA SILVA TAVARES,10020.349999999999
HENRIQUE DE CAMPOS SOARES JÚNIOR,10020.0
JETRO LIMA DOS SANTOS,10020.0
JOSEMIR SANTOS SILVA,10017.77
MANOEL DE JESUS BARBOSA NOGUEIRA,10017.77
JESIEL MORAES DOS SANTOS,10011.05
OLDENY FREITAS MEIRA,10010.06
AGNELO DA ROCHA NETO,10009.820000000003
JODEILMA DA SILVA RODRIGUES,10007.8
ANDREW SILVA DE SOUSA,10004.800000000003
KATIUSCIA BATISTA DE SOUZA,10000.0
YONILDO ROGERIO ALVES FURTADO,10000.0
CARDISON LAVOZIER SOUZA PINTO,10000.0
JOSE MARIA RODRIGUES TEIXEIRA,10000.0
ROBERTA CRISTIANY ALFAIA ARAUJO,10000.0
DILCILENE RABELO ALMEIDA TAVARES,10000.0
JOSE JUCIE MARINHO,10000.0
JOSE FERREIRA DE SOUSA FILHO,10000.0
OSMANE DA SILVEIRA MACIEL,10000.0
MARCIO MACHADO ROCHA,10000.0
JORGETE DO SOCORRO ALMEIDA MENEZES,10000.0
GRACILÉIA MARINHO DOS SANTOS,10000.0
JORGE GUIMARAES OLIVEIRA,10000.0
IRANY FERREIRA JUNIOR,10000.0
MARIZETE DE SOUZA EVANGELISTA,10000.0
IVONALDO RIBEIRO ALVES DE OLIVEIRA,10000.0
JOELMA SILVA DO NASCIEMENTO,10000.0
REGINALDO DE JESUS DA SILVA,10000.0
JOEL PINHEIRO ARAUJO,10000.0
JAIRO GAMA GOMES,10000.0
MARCELO SOUZA DIAS,10000.0
MARIA ONEIDE BARBOSA DE MORAIS,10000.0
BARBARA EMILIA NEVES RODRIGUES,10000.0
ADENIR CONCEIÇÃO DA SILVA,10000.0
MARIA AMELIA VIANA DA COSTA,10000.0
MARIA DE LOURDES DE LIMA SAMPAIO,10000.0
VANIZE SALES SOEIRO,10000.0
JULIO BAIA REIS,10000.0
DANIELLE CRISTIANE MONTEIRO BATALHA,10000.0
VALMIR GONÇALVES DA SILVA,10000.0
ROMUALDO ANTONIO DA SILVA LIMA,10000.0
MIQUEIAS LIMA NEVES,10000.0
FLAVIA MARIA DA SILVA FERREIRA VILHENA,10000.0
PAULO CESAR DO CARMO SALDANHA,10000.0
RAIMUNDO CARLOS ARAÚJO DIAS,10000.0
FRANCINEI CALDAS DOS SANTOS,10000.0
GEZIEL RODRIGUES DE SOUSA,10000.0
JOSIEL MELO SOUSA DO NASCIMENTO,10000.0
MARIA DE NAZARE ARAUJO DE OLIVEIRA,10000.0
GILBERTO NOGUEIRA SOUTO,10000.0
MARIA DE LOURDES DE SOUZA LIMA,9999.999999999998
FABRICIO ANDRE OLIVEIRA DE MIRANDA,9999.99
ROSENIR AMADOR DE OLIVEIRA,9998.5
MAYCON SANTA BRIGIDA VILHENA,9998.0
FRANCISCO DAS CHAGAS BASTISTA MORAIS,9994.0
VANUSA MARIA ALVES DA SILVA,9992.23
RURANES DA SILVA SANTOS,9988.4
ELTOM EDINEZIO MAUES DA SILVA,9984.85
FRANCISCO MENDES RIBEIRO,9978.9
ODIMAR RIBEIRO VALENTE,9971.8
BRUNO RENATO DOS SANTOS MARTINS,9968.93
FRANCISCO ALVES BRAGA FILHO,9965.54
BENEDITO POMPEU PORTILHO,9965.0
MARILENE DE SOUZA VALENTE,9950.0
ALEXANDRE DOS SANTOS COSTA,9949.8
EDIVALDO BORGES GOMES,9941.15
JOSINETO FEITOSA DE OLIVEIRA,9921.650000000001
SAULO BATISTA MIRANDA,9919.130000000001
JOAO BATISTA FERREIRA DA SILVA,9912.470000000001
MARCIA MOURA DOS PASSOS,9902.300000000001
JOSELANDIA BARBOSA DE AQUINO,9900.16
MARCIA MARIA POJO RODRIGUES,9900.0
IVANILDO DO REGO LIMA,9900.0
JONAS ALVES DE LIMA,9900.0
IVANI DE SOUZA RITTER,9881.57
PABLO DIEGO ORTEGA,9873.599999999999
WELINGTON FARIA DA COSTA,9866.0
SHARLES RODRIGUES PEIXOTO,9840.0
ANDRE NOBRE PASTANA,9837.730000000001
BARBARA KAROLLAYNE BARBOSA DA COSTA,9831.349999999999
TADEU ELMANO CUNHA PEREIRA,9812.67
ARSINOÉ VEIGA AVANZINI,9812.25
AILSON GOMES CARNEIRO,9806.9
PEDRO LIMA DOS SANTOS,9800.0
SIVALDO CORREA DE AZEVEDO,9800.0
RAIANNY RODRIGUES DE SOUSA,9798.0
RISOMAR GARCIA PENA,9795.25
WILSON SOARES ROSA,9719.8
GIVALDO RIBAS MESQUITA,9716.0
CARLOS ANDRE FERREIRA SILVA,9704.96
MARCIA MAYANE COSTA BOTELHO SILVA,9700.0
REGINALDO RODRIGUES MOTA,9700.0
LUIS CARLOS BARBOSA DO CARMO,9648.400000000009
WILIAN ALVES DA SILVA,9637.380000000003
CLEMENTINO GARCIA COTA RIBEIRO,9630.0
RENATO AGUIAR DOS SANROS,9611.35
JOEFFERSON ALVES DA SILVA,9600.0
MARIA LIA ALVES DE FARIAS,9600.0
ALZIRA BRITO DE ARAUJO,9594.929999999998
JOSE LEOBALDO DA VEIGA VALENTE,9594.27
SILVANE FONTES BENFICA DO NASCIMENTO,9590.0
DIRCEU BIOLCHI,9555.33
ALEXANDRE AUGUSTO REIS LEITE,9554.0
THARLLES DA SILVA BORGES,9503.79
HEIDER CARVALHO DA SILVA,9500.0
GLAUCE KEILY PEREIRA DOS SANTOS,9500.0
MARIA IVANEIDE MEDEIROS NEVES,9500.0
DEIVISON OLIVEIRA DE CARVALHO,9459.45
CARLOS ROBERTO GONÇALVES MIRANDA,9459.0
KLEBER SOARES RODRIGUES,9449.0
TONY FABIO GONÇALVES RODRIGUES FILHO,9435.0
JOSÉ CARLOS MARIA VALENTE,9421.94
RENILSON MARINHO ALVES,9403.880000000001
EDILSON PEREIRA DA SILVA,9401.5
MARIA CILENE BRITO BEZERRA,9400.000000000002
FRANCISCO DE ASSIS DA CUNHA,9400.0
FRANCISCO MARQUES BASTOS JUNIOR,9379.8
LUZIA HOLANDA DA SILVA,9328.0
PHABLO THIAGO DA SILVA TOLENTINO,9304.230000000001
MARIA DAS GRAÇAS PINTO DINIZ,9300.13
ANDERSSON GUIMARAES PINTO,9300.0
JUCIRLEI BARBOSA RODRIGUES,9295.1
ELIVANY MARTINS SILVA,9293.0
ANTONIO BORGES BELFORT,9270.0
FERNANDO BULHOES DE ARCANJO,9264.11
MARIA DO SOCORRO DE CARVALHO RIBEIRO,9262.890000000001
SILVIO DOS SANTOS NETO,9259.7
MANOEL PEREIRA DE SOUSA,9241.24
VENILSON JOSE TAVEIRA DA SILVA,9194.27
GENIVON BORGES DE MORAIS,9189.9
LEYVISSON RODRIGO DA SILVA GONZAGA,9174.75
MARCELO MANOEL DE SOUZA,9166.0
DANIELA ARAUJO DA SILVA PANTOJA,9161.01
JOSE PEREIRA RAMALHO,9154.0
JONIS SANTANA RODRIGUES,9144.9
MARCIO KELLEN SOARES CANTO,9115.0
FRANCISCO DA COSTA SILVA,9100.0
LOIHANA CORREA BORGES,9098.61
JOSE DA ROCHA LIMA,9094.269999999999
CLEIDIANE CUNHA LEAO,9091.659999999998
FRANCISCO ALVES DE SOUZA,9088.6
ORLANDO MESSIAS DE SOUZA,9063.5
FRANCISCO DAVID LEITE ROCHA,9062.73
RAIMUNDA DO SOCORRO DA COSTA BARRETO,9061.1
MARIA SUELI PEREIRA BENTES,9019.9
MARIA ROSILÉA SILVA DOS SANTOS,9000.0
YSLAIANA CONCEICAO CARNEIRO DE PAULA,9000.0
JOSÉ CLÁUDIO MIRANDA,9000.0
DANIEL SOUZA DE MENEZES JUNIOR,9000.0
MANOEL DIAS DOS SANTOS,9000.0
MARIA RODRIGUES SAMPAIO NETA,9000.0
RONALT ALVES SANTOS,9000.0
RAIMUNDO DE OLIVEIRA DA SILVA,8999.17
EUGENIO GUSTAVO GUERREIRO HAMOY,8990.0
RAYLSON CARLOS DA SILVA TAVARES,8981.150000000001
BRUNO RAFAEL BATISTA FERNANDES,8959.8
PEDRO OLIMPIO DE MENEZES NETO,8944.999999999998
ANTONIO XAVIER DIAS,8934.27
JOAO BATISTA CARDOSO VIANA,8928.119999999999
HERALDO PANTOJA DA COSTA,8924.35
CLEISON DOS SANTOS VIEIRA,8914.5
GERSON DA SILVA,8900.0
MAGNO COSTA CARDOSO,8900.0
NATAL FERREIRA DA SILVA,8900.0
JAIR FERREIRA PADILHA,8900.0
LEILIANE MIRANDA LORENA,8900.0
JOSE MARIA FERREIRA NUNES,8900.0
MARIA DE LOURDES DA SILVA COSTA,8899.5
MARIA ROSIANE DE OLIVEIRA RODRIGUES,8898.6
SALENA AMORIM DE OLIVEIRA,8875.9
MANOEL CARDOSO DA SILVA,8872.0
HERALD MONTEIRO DOS SANTOS JUNIOR,8869.48
MARIA MARTA SOUZA COSTA,8855.39
MARIA NATALIA MORAES GRACIANO,8843.0
THALES CANCIO CARVALHO,8833.61
MANOEL ALVIM BATISTA DA SILVA,8833.01
JOSÉ ENÉAS FONSECA CAMPELO,8818.8
JOSIEL DE JESUS ARAUJO MACIEL,8800.0
GENESIO DE MOURA,8800.0
JOAQUIM LUIZ NERYS GONÇALVES DOS SANTOS,8778.5
EVERTON JOYSON ABREU DE OLIVEIRA,8755.5
FILIPE PINHEIRO ARAÚJO,8755.11
MAURO SÉRGIO DA CRUZ DE LIMA,8750.8
ALTEMIS FERNANDES MONTEIRO,8750.0
MANOEL OTAVIO AMARAL DA ROCHA FILHO,8746.8
RAIMUNDO OLIVEIRA MATOS,8745.0
RAIMUNDO SERGIO PEREIRA BARROS,8729.8
JOSÉ CÉLIO MINEIRO BORGES,8714.28
ADRIANO DA SILVA FERNANDES,8700.0
MIGUEL ANGELO CAVALCANTE VIEIRA,8700.0
FRANCISCO ELOECIO SILVA LIMA,8699.3
GILVALDO DE ARAUJO QUARESMA,8664.939999999999
POLYANA MODESTO DE CARVALHO,8650.0
JULIO DE OLIVEIRA BASTOS,8620.0
NAILMA SILVA,8600.0
ADERVANI MOTA DE OLIVEIRA,8600.0
FRANCISCO JOSE FURTADO DE ARAUJO,8597.54
BRUNO LIMA SANTANA,8594.27
RONDINELL LOPES DE LEAO,8586.800000000001
MARCELO RUBENS GONÇALVES CARDOSO,8555.799999999992
ALBERTO JUNIOR ARAUJO LOPES,8554.12
DAVID DE LIMA SADALA,8552.49
JOHN MILLER OLIVEIRA DOS SANTOS,8534.03
ROMILDO MÁRCIO RAMOS DA COSTA,8524.27
ELDAN DE LIMA NASCIMENTO,8522.1
CONRADO WOLFRING,8520.0
VALDIR JUNIOR ARAUJO PENA,8515.0
LORENA PAZ CARDOSO LIMA,8500.0
EDVAM DUARTE DOS SANTOS,8500.0
MARIA DA CONCEIÇÃO LOURENÇÕ OLIVEIRA,8499.7
MARILENE SILVA DE SOUZA,8489.9
CHARLILIA DA CRUZ GOMES,8483.9
DEYBSON DELMAR RASCH,8483.25
GERLANDE CORREA CASTRO,8480.1
DAVI RABI MACIEL DE SOUZA,8447.650000000003
JOSÉ GONÇALVES DA CRUZ,8440.0
MAX MANOEL BATISTA,8416.0
MARIA ELIENE DOS SANTOS SILVA,8400.42
KENIA CRISTINA LOPES GUIMARAES,8400.0
EDSON ALVES DOS SANTOS FURTADO DA SILVA,8379.25
PAULO COSTA CAXIADO,8350.0
CARMEM LÚCIA LEITE BARBOSA MEDEIROS,8350.0
GESYLEIDE DE MACEDO GERLACH,8349.3
RITA DE CACIA FREITAS DA CONCEIÇÃO,8340.000000000004
PEDRA FERREIRA DOS SANTOS,8320.0
JACHISON DE OLIVEIRA LIMA,8305.250000000004
CLAUDEAN PEREIRA GUIMARAES,8298.0
RUI MARCELO MOUTA PINHEIRO,8285.43
ANISOMAR BARBOSA CIRINO JUNIOR,8261.599999999999
CARLOS ANDRE ELIAS BARBOSA,8256.1
CARLETE ALBUQUERQUE,8253.0
VANUSIA RAMOS DOS SANTOS,8248.73
MÁRCIA FREIRE DE LIMA CUNHA,8234.300000000003
DIOMEDIS MEDEIROS DO NASCIMENTO JUNIOR,8220.0
WELLINGTON SALES PEREIRA,8207.5
MIELLE DE JESUS MENDES FIGUEIREDO,8203.349999999999
TIAGO RAFAEL MARTINS DA SILVA,8200.0
REGINA DE NAZARÉ OLIVEIRA DE SENA,8200.0
CHRISTIAN JACKSON DA FONSECA DOMINGUES,8200.0
ANTONIO JOAQUIM DA CUNHA NUNES,8169.0
ANILTA DE SOUSA MAIA,8169.0
JORGE ANTONIO BENICIO,8168.9
CLEIDIANE NERES DE SA,8168.7
MARILIA MARIA CASTRO DA SILVA,8150.0
MANOEL RAIMUNDO LOPES DE FARIAS,8136.27
WALDOMIRO CORDEIRO SOARES,8123.9
MIGUEL ALVES BARROS,8120.0
ODERLÉIA RODRIGUES DOS SANTOS,8113.15
IGOR SILVA BARBOSA,8105.0
MAX WILLIAN SOUSA FARIAS,8101.349999999999
JORGE LUIS DA SILVA ALEXANDRE,8100.0
MAURÍCIO MARQUES GOMES,8100.0
EMERSON DE SOUZA CAMARA,8084.27
ALIRIO BARBALHO MAGNO,8079.85
DOMINGOS VIEIRA DA CONCEIÇÃO,8049.0
FABRICIO DA SILVA BRAGA,8048.5
DIL MAIKO MARINHO FREITAS,8047.0
ERICK CARAMÊS DE MELO,8045.0
MARGARIDA CANTANHEDE DA LUZ,8031.7
VANILSA DA SILVA LEMOS,8009.9
KAYK GUERRA DOS ANJOS,8000.0
ALESSANDRO MIRANDA NUNES,8000.0
RUBENS BARBOSA DE SOUSA,8000.0
GILVANETE NUNES CARNEIRO DOS SANTOS,8000.0
ANA PAULINA GOMES DE OLIVEIRA,8000.0
LUCIANO PIMENTEL DE OLIVEIRA,8000.0
DANIELA MARGALHO GOUVEA,8000.0
LEIDIVAN SOUSA OLIVEIRA,8000.0
ROBERTA KELLY SANTIAGO ARARIBOIA MARQUES,8000.0
MARIA IRENE DA CRUZ OLIVEIRA,8000.0
MARINALDO AMBROSIO DA SILVA,8000.0
EDNA MARIA BEZERRA FERREIRA,8000.0
DYNNIEIRI CARVALHO PIRES FERREIRA,8000.0
MARA RUBE COSTA,8000.0
ROSANGELA FERREIRA DE ANDRADE,8000.0
WILSON FERREIRA DA SILVA,8000.0
CLEIDILENE GALVAO DE ARAUJO MARTINS,8000.0
FLAVIA DA SILVA COSTA,8000.0
EDINEIA DIAS DA SILVA,8000.0
RAIMUNDA CASTRO GRANDE,8000.0
DIEGO FRANCISCO ANDRADE ALVES,7999.999999999999
URIAS PAULO PINGARILHO CASTRO,7999.999999999999
LEYDIANE VASCONCELOS MODESTO MIRANDA,7995.0
GILMARA DA SILVA BRITO,7994.499999999999
ELPIDIO DA GLORIA TORRES,7994.27
JOSE FLAVIO TELES VIANA,7994.27
JOSE ANTONIO MARINHO,7990.5
MARIOZAN RODRIGUES QUINTÃO,7980.0
ANDREA CONCEIÇÃO REIS MELO SANTOS,7976.749999999998
ANTONIO LOPES DE SOUSA,7963.429999999999
JOSIVALDO ANTONIO DA SILVA,7962.629999999999
MARCO JHONNY DA CONCEIÇÃO PEREIRA,7950.0
MARIDÉ GOMES DA SILVA,7950.0
ARIANE DAMASCENO GUIMARAES,7947.3
JOÃO PAULO TIMBÓ BOZZA,7914.849999999999
SENHORIA SANTOS SILVA,7894.0
JORGE LUIZ RODRIGUES MARINHO,7892.5
LINDALVA SOUSA ROSA DE OLIVEIRA,7865.0
RONE LOPES DA SILVA,7849.999999999999
OLENILSON AUGUSTO PINHEIRO SERRAO,7841.8
DILEUZA BARRA DE ALMEIDA,7821.75
JOSE BONFIM SANTOS DA COSTA,7817.35
ALZIANE MENDES CUNHA,7801.799999999999
WANDERSON ALVES PINHEIRO,7800.0
ADOLFO SILVA JUNIOR,7798.5
ELIANE ELIAS DE FREITAS,7792.5
VALMIR ROBERTO TRINDADE VASCONCELOS,7762.2
ROGÉRIO RODRIGUES COSTA,7762.120000000001
FRANCISCO FLAVIO ALBUQUERQUE MOTA,7743.97
VANILDA GONSALVES DA SILVA,7710.4
ALEX SANDRO SARAIVA,7710.0
ALESSANDRA FERNANDES DA COSTA,7702.89
LUZINETE MARTINS CABRAL,7700.0
WARLEN SANTOS,7700.0
TERESINHA TREVISAN,7699.799999999999
PAULO SERGIO DE LIMA BATISTA,7692.0
ANDREO MARCEO DOS SANTOS RASERA,7690.0
JOÃO EVANGELISTA ALVES,7689.9
JHONES DOS SANTOS PANTOJA,7689.0
ALLAN AUGUSTO MATOS BESTEIRO,7687.2
OZIAS PEREIRA DA SILVA,7668.0
JOSE ALVES DE SOUSA,7666.0
EDVALDO SANTOS OLIVEIRA,7666.0
ALEILSON VIDINHA DE SOUZA,7649.999999999999
ALESSANDRO QUINTINO SILVEIRA,7631.5
ALLAN DA COSTA GONÇALVES,7630.1
MARIA AUXILIADORA DE SOUZA,7627.5
GILOMITA MATIAS DA SILVA,7627.5
SEGINALDO DOUSA MATOS,7622.5199999999995
ROSINALDO DA SILVA CONCEIÇÃO,7620.0
TAIANA TAIZES RODRIGUES GOMES,7602.0
IRENE DOS SANTOS FARIAS,7600.0
CARLOS ALBERTO MOREIRA DA SILVA,7591.0
MARIA EDNA DE OLIVEIRA SILVA,7585.0
ALECIO SANTOS CARVALHO,7582.5
WELVES DOS SANTOS SILVA,7572.08
SIRLENE DA SILVA MARCOLINO,7570.45
ANTONIA XAVIER DA SILVA,7570.45
DAYANNE DE SOUSA MENDES,7570.45
JAQUELINE RODRIGUES REGIS,7570.45
FREDSON VIEIRA BASILIO,7566.0
IVANILDE ALVES MORAES,7562.05
IAMAX PRADO CUSTÓDIO,7530.92
GIL DA COSTA PINHEIRO,7527.9
SIMONE MAXIMO FERNANDES,7523.599999999999
CLAÚDIO NONATO BAIA,7511.46
ELDER DA SILVA FEIO,7511.299999999999
MARIA AUGUSTA FEITOSA LOURENÇO,7500.799999999999
MARCELO DA PAIXAO NAMIAS,7500.0
ARNALDO DE OLIVEIRA GEMAQUE,7500.0
DANIELLE PINA DE ALMEIDA,7500.0
GENEY DIEGO SILVA FREITAS,7500.0
SOLANGE SANTOS SILVA,7500.0
RAFAEL MASCARENHAS DA SILVA,7500.0
ELTON SERRAO DOS SANTOS,7496.879999999999
THIAGO DOS SANTOS ROCHA,7489.55
WANDERLÂNDIA MARIA DE OLIVEIRA AQUINO,7482.780000000001
ANTONIO VARIANI,7481.0
GLADISTON DA PAIXAO LOPES,7473.35
EDNA CRISTINA MARQUES CORREA,7448.799999999999
NEDIMAR MENDES DE SOUSA,7432.9
RICARDO FERREIRA GONÇALVES,7430.929999999999
JOSÉ RAIMUNDO COIMBRA,7428.520000000001
GERFFERSON FERREIRA DE OLIVEIRA,7422.000000000001
MARIA MADALENA SILVA DA SILVA,7413.32
GABRIEL DOS SANTOS PINHO,7410.0
SANDOVAL PACHECO MARTINS,7409.35
CLILDES NASCIMENTO DE SOUSA,7400.0
ALEXANDRE PINHEIRO PAES,7400.0
AMIRALDO GARCIA DA SILVA,7394.17
WERBET FELIPE RODRIGUES,7382.95
REGINALDO MOTA DE SOUZA,7380.0
JOSE RUBENS SILVA CAMPOS,7357.1
CELSO AUGUSTO MAIA COSTA,7351.399999999999
ILMA LEANDRO DUARTE,7350.0
CELMA RODRIGUES BARROS,7339.549999999999
JESAIAS LIMA PINHEIRO,7329.2699999999995
RAIMUNDO NONATO BARBOZA DOS SANTOS,7328.49
NILCE SULLIVAN NUNES FERREIRA,7321.95
RODRIGO BRESCIANI,7316.0
MARTA OLIVEIRA DA SILVA,7315.0
ADIEL PEREIRA SANTIAGO,7314.0
EDILEUZA VIANA,7310.0
DILO RIBEIRO DA POSSA,7309.65
RONAN DE JESUS DA CONCEIÇÃO,7300.0
ROBSON ALVES DA SILVA,7300.0
LUCIÔNE FERREIRA LOBATO,7300.0
GILMAR ANTONIO MILANSKI,7294.809999999999
AGUINALDO CARVALHO DE AGUIAR,7283.579999999999
JAIRO GONÇALVES JADJISKI,7282.509999999998
CESAR DE SOUZA FARIAS,7272.9
SILVIA SUELY DOS SANTOS ALBUQUERQUE PIRES,7268.4
MARIA AUGUSTA SOUZA DE MACEDO MARTINS E SILVA,7259.889999999999
EDILEUZA VIEGAS MUNIZ,7258.6
VALDENI ALMEIDA NOGUEIRA,7241.35
LUIS ALBERTO CHAVES FREIRE,7238.299999999999
NILSON LUIZ JARDIM DE ALMEIDA,7211.45
JAIRO ANTONIO CASTRO NASCIMENTO,7211.050000000001
JOSE GUILHERME ALMEIDA SARRAFF,7205.299999999999
DANIEL SIQUEIRA NEVES,7201.169999999999
FRANCISCO DOS SANTOS SILVA,7200.0
HILDELENE LOBATO BAHIA,7200.0
WENILTON SILVA CAVALCANTE,7185.0
WILLIAMAR SOARES DE SOUSA,7183.15
RODRIGO ROCHA MARTINS,7170.1
JOSÉ PIMENTEL SANTOS FILHO,7164.75
MANOEL ROLANDO SANTOS BRAZÃO,7159.92
DENIS SANTOS DE ARAGÃO,7150.0
VANUSA BENICIO OLIVEIRA,7150.0
MARIA ROSA SILVA DE ALMEIDA,7132.6
SERGIO SOARES MORAES DE JESUS,7129.6
ELENILSON DOS SANTOS PESSOA,7110.37
